,LAT,LON,COUNTY,STATE
4301,50.187294615,20.698472712,Brzesko County,Lesser Poland Voivodeship
4302,54.17890696,21.494104264,Kętrzyn County,Warmian-Masurian Voivodeship
4303,50.458185714,20.902999282,Busko County,Świętokrzyskie Voivodeship
4304,50.635683308,20.944617691,Staszów County,Świętokrzyskie Voivodeship
4305,53.006793235,21.208882005,Maków County,Masovian Voivodeship
4306,51.406752054,21.042746481,Radom County,Masovian Voivodeship
4307,50.278717962,20.690864654,Kazimierza County,Świętokrzyskie Voivodeship
4308,52.574138811,21.36661608,Wyszków County,Masovian Voivodeship
4309,50.75706803,21.375504446,Opatów County,Świętokrzyskie Voivodeship
4310,53.695868553,22.160861469,Pisz County,Warmian-Masurian Voivodeship
4311,49.846552028,20.847046432,Tarnów County,Lesser Poland Voivodeship
4312,51.124349648,21.148141629,Starachowice County,Świętokrzyskie Voivodeship
4313,52.382905046,21.465977739,Wołomin County,Masovian Voivodeship
4314,49.871405458,20.965411415,Tarnów County,Lesser Poland Voivodeship
4315,51.255202589,21.29634624,Radom County,Masovian Voivodeship
4316,54.005418996,22.158476742,Giżycko County,Warmian-Masurian Voivodeship
4317,51.653538155,21.308392575,Kozienice County,Masovian Voivodeship
4318,52.539498272,21.537018476,Wyszków County,Masovian Voivodeship
4319,49.726699508,20.960295081,Gorlice County,Lesser Poland Voivodeship
4320,51.91451836,21.610484836,Garwolin County,Masovian Voivodeship
4321,52.020782427,21.638284258,Mińsk County,Masovian Voivodeship
4322,50.817346111,21.131415101,Kielce County,Świętokrzyskie Voivodeship
4323,53.427794961,21.930823191,Kolno County,Podlaskie Voivodeship
4324,52.088748904,21.685769696,Mińsk County,Masovian Voivodeship
4325,50.335581789,21.045219047,Busko County,Świętokrzyskie Voivodeship
4326,50.834485092,21.509775213,Ostrowiec County,Świętokrzyskie Voivodeship
4327,51.938725251,21.912063533,Łuków County,Lublin Voivodeship
4328,52.752483781,22.135199051,Ostrów Mazowiecka County,Masovian Voivodeship
4329,53.835872851,22.572441098,Ełk County,Warmian-Masurian Voivodeship
4330,54.153665396,22.669216553,Suwałki County,Podlaskie Voivodeship
4331,51.083437133,21.920020842,Opole Lubelskie County,Lublin Voivodeship
4332,50.14029526,21.368062578,Dębica County,Subcarpathian Voivodeship
4333,53.52169468,22.263839551,Grajewo County,Podlaskie Voivodeship
4334,54.175429024,22.457741446,Olecko County,Warmian-Masurian Voivodeship
4335,51.068298175,21.713292898,Lipsko County,Masovian Voivodeship
4336,51.393127348,21.913927514,Puławy County,Lublin Voivodeship
4337,53.324243286,22.237224493,Kolno County,Podlaskie Voivodeship
4338,53.730712666,22.355849963,Ełk County,Warmian-Masurian Voivodeship
4339,53.908490357,22.749282688,Ełk County,Warmian-Masurian Voivodeship
4340,54.080944822,22.491429353,Olecko County,Warmian-Masurian Voivodeship
4341,51.044832727,21.765184193,Lipsko County,Masovian Voivodeship
4342,52.884904236,22.263102053,Zambrów County,Podlaskie Voivodeship
4343,51.451546378,22.397165873,Lubartów County,Lublin Voivodeship
4344,52.140703089,22.590213837,Łosice County,Masovian Voivodeship
4345,52.617507626,22.72820901,Siemiatycze County,Podlaskie Voivodeship
4346,53.411628871,22.966524756,Mońki County,Podlaskie Voivodeship
4347,51.000808967,22.187953751,Kraśnik County,Lublin Voivodeship
4348,53.112973245,22.693150447,Wysokie Mazowieckie County,Podlaskie Voivodeship
4349,53.690587909,23.083718504,Augustów County,Podlaskie Voivodeship
4350,49.796645775,21.7085516,Krosno County,Subcarpathian Voivodeship
4351,49.829607802,21.914157932,Strzyżów County,Subcarpathian Voivodeship
4352,53.47544205,22.710064655,Mońki County,Podlaskie Voivodeship
4353,52.747356386,22.706136229,Bielsk County,Podlaskie Voivodeship
4354,52.765011553,22.71133082,Bielsk County,Podlaskie Voivodeship
4355,53.47094048,22.923400309,Mońki County,Podlaskie Voivodeship
4356,53.19810029,22.748993878,Białystok County,Podlaskie Voivodeship
4357,52.823024523,22.849271437,Bielsk County,Podlaskie Voivodeship
4358,49.631861269,21.892992377,Krosno County,Subcarpathian Voivodeship
4359,51.136312569,22.282239681,Lublin County,Lublin Voivodeship
4360,52.302769928,22.606864914,Siedlce County,Masovian Voivodeship
4361,49.994824433,21.899080431,Rzeszów County,Subcarpathian Voivodeship
4362,51.425949508,22.799740056,Lubartów County,Lublin Voivodeship
4363,52.079039942,22.988449478,Biała Podlaska County,Lublin Voivodeship
4364,50.056618404,22.340219392,Łańcut County,Subcarpathian Voivodeship
4365,50.852298159,22.552832086,Lublin County,Lublin Voivodeship
4366,51.174207921,22.437850108,Lublin County,Lublin Voivodeship
4367,52.657861826,22.86044119,Bielsk County,Podlaskie Voivodeship
4368,53.081313396,22.987683255,Białystok County,Podlaskie Voivodeship
4369,51.038247844,22.51683376,Lublin County,Lublin Voivodeship
4370,51.506932611,22.558912809,Lubartów County,Lublin Voivodeship
4371,50.717009205,22.458430768,Janów Lubelski County,Lublin Voivodeship
4372,50.262797421,22.451475689,Leżajsk County,Subcarpathian Voivodeship
4373,51.358445788,22.751394321,Łęczna County,Lublin Voivodeship
4374,51.411425947,22.766357606,Lubartów County,Lublin Voivodeship
4375,51.278405948,22.8164028,Łęczna County,Lublin Voivodeship
4376,50.112701299,22.326487266,Łańcut County,Subcarpathian Voivodeship
4377,51.283317702,22.438600365,Lublin County,Lublin Voivodeship
4378,51.654445543,22.541428181,Lubartów County,Lublin Voivodeship
4379,52.57277313,22.805203335,Siemiatycze County,Podlaskie Voivodeship
4380,49.845386153,22.765984737,Przemyśl County,Subcarpathian Voivodeship
4381,49.969074087,22.799366522,Jarosław County,Subcarpathian Voivodeship
4382,49.911579464,22.500576533,Jarosław County,Subcarpathian Voivodeship
4383,50.821223145,22.83317348,Biłgoraj County,Lublin Voivodeship
4384,51.713371502,22.999835882,Parczew County,Lublin Voivodeship
4385,50.967479872,22.990115321,Krasnystaw County,Lublin Voivodeship
4386,51.602682189,23.173601599,Parczew County,Lublin Voivodeship
4387,53.012496598,23.604887448,Białystok County,Podlaskie Voivodeship
4388,51.171179595,22.960874991,Świdnik County,Lublin Voivodeship
4389,51.581810225,23.196876785,Włodawa County,Lublin Voivodeship
4390,49.913913109,22.642794553,Jarosław County,Subcarpathian Voivodeship
4391,50.333706126,22.956274973,Biłgoraj County,Lublin Voivodeship
4392,52.631660568,23.424697206,Hajnówka County,Podlaskie Voivodeship
4393,50.665392548,22.761088264,Biłgoraj County,Lublin Voivodeship
4394,51.177517756,22.904429809,Świdnik County,Lublin Voivodeship
4395,52.6337286,23.244585004,Bielsk County,Podlaskie Voivodeship
4396,53.338570045,23.464509871,Sokółka County,Podlaskie Voivodeship
4397,53.356183536,23.470120799,Sokółka County,Podlaskie Voivodeship
4398,51.283416653,23.255855024,Chełm County,Lublin Voivodeship
4399,51.005875787,23.291376844,Krasnystaw County,Lublin Voivodeship
4400,50.072301223,23.168779934,Lubaczów County,Subcarpathian Voivodeship
4401,50.352723517,23.419696193,Tomaszów Lubelski County,Lublin Voivodeship
4402,51.178940474,23.371140292,Chełm County,Lublin Voivodeship
4403,49.86189787,22.940298973,Przemyśl County,Subcarpathian Voivodeship
4404,50.503273665,23.837144893,Tomaszów Lubelski County,Lublin Voivodeship
4405,50.759170677,23.682570246,Hrubieszów County,Lublin Voivodeship
4406,50.545250701,23.792077782,Tomaszów Lubelski County,Lublin Voivodeship
4407,50.440276584,23.904606481,Tomaszów Lubelski County,Lublin Voivodeship
4408,50.819546297,23.787467602,Hrubieszów County,Lublin Voivodeship
4409,50.595314251,23.980067891,Hrubieszów County,Lublin Voivodeship
4410,52.916349837,14.656566133,Gryfino County,West Pomeranian Voivodeship
4411,53.938265558,14.769199645,Kamień County,West Pomeranian Voivodeship
4412,52.15748797,14.723494251,Słubice County,Lubusz Voivodeship
4413,52.924831802,14.895964225,Myślibórz County,West Pomeranian Voivodeship
4414,53.05628865,14.761305172,Pyrzyce County,West Pomeranian Voivodeship
4415,53.823491214,14.938888433,Kamień County,West Pomeranian Voivodeship
4416,53.275864783,15.116261292,Stargard County,West Pomeranian Voivodeship
4417,51.724439279,15.171521932,Żary County,Lubusz Voivodeship
4418,52.719039307,15.080665728,Gorzów County,Lubusz Voivodeship
4419,52.286014368,15.501358922,Świebodzin County,Lubusz Voivodeship
4420,51.21356913,15.314846585,Bolesławiec County,Lower Silesian Voivodeship
4421,53.209089949,15.408559456,Choszczno County,West Pomeranian Voivodeship
4422,53.549454892,15.451740163,Łobez County,West Pomeranian Voivodeship
4423,53.864978426,15.645028827,Świdwin County,West Pomeranian Voivodeship
4424,52.157889726,15.544175708,Świebodzin County,Lubusz Voivodeship
4425,54.085449587,15.55213036,Colberg County,West Pomeranian Voivodeship
4426,53.741006828,15.598052487,Łobez County,West Pomeranian Voivodeship
4427,54.117099809,15.648394978,Colberg County,West Pomeranian Voivodeship
4428,51.544678097,15.555938764,Żagań County,Lubusz Voivodeship
4429,52.120692043,15.568851232,Zielona Góra County,Lubusz Voivodeship
4430,51.572172901,15.732984667,Żagań County,Lubusz Voivodeship
4431,51.876659827,15.771741934,Nowa Sól County,Lubusz Voivodeship
4432,54.171335953,16.024559512,Koszalin County,West Pomeranian Voivodeship
4433,51.201527688,15.571815092,Bolesławiec County,Lower Silesian Voivodeship
4434,53.583413971,16.24413337,Drawsko County,West Pomeranian Voivodeship
4435,51.183133534,15.942767201,Złotoryja County,Lower Silesian Voivodeship
4436,54.002698364,16.153386918,Białogard County,West Pomeranian Voivodeship
4437,51.624850128,16.11652854,Głogów County,Lower Silesian Voivodeship
4438,50.917372947,15.851574095,Karkonosze County,Lower Silesian Voivodeship
4439,51.350255222,16.195046001,Lubin County,Lower Silesian Voivodeship
4440,51.30985379,16.275987779,Lubin County,Lower Silesian Voivodeship
4441,53.595147699,16.701007479,Szczecinek County,West Pomeranian Voivodeship
4442,54.157807476,16.637503215,Koszalin County,West Pomeranian Voivodeship
4443,51.33942152,16.395348454,Lubin County,Lower Silesian Voivodeship
4444,52.568876572,16.336178545,Szamotuły County,Greater Poland Voivodeship
4445,54.478046251,16.720030736,Sławno County,West Pomeranian Voivodeship
4446,51.803111295,16.49015122,Leszno County,Greater Poland Voivodeship
4447,51.121501878,16.42243515,Jawor County,Lower Silesian Voivodeship
4448,52.614456711,16.817435559,Oborniki County,Greater Poland Voivodeship
4449,54.103484984,16.966843209,Bytów County,Pomeranian Voivodeship
4450,52.569121918,16.662178149,Szamotuły County,Greater Poland Voivodeship
4451,53.665813824,17.046721176,Człuchów County,Pomeranian Voivodeship
4452,51.185100996,16.574999696,Środa Śląska County,Lower Silesian Voivodeship
4453,50.864510025,16.814963974,Wrocław County,Lower Silesian Voivodeship
4454,53.957148428,17.310111325,Bytów County,Pomeranian Voivodeship
4455,52.086221375,17.2058136,Śrem County,Greater Poland Voivodeship
4456,52.556226701,17.193799727,Gniezno County,Greater Poland Voivodeship
4457,52.530993737,17.011863823,Poznań County,Greater Poland Voivodeship
4458,54.616261569,17.458512714,Słupsk County,Pomeranian Voivodeship
4459,54.60310398,17.674076104,Lębork County,Pomeranian Voivodeship
4460,50.927599267,16.967206191,Wrocław County,Lower Silesian Voivodeship
4461,51.660727631,17.079725599,Rawicz County,Greater Poland Voivodeship
4462,52.393604237,17.196820384,Poznań County,Greater Poland Voivodeship
4463,53.376372918,17.361565537,Sępólno County,Kuyavian-Pomeranian Voivodeship
4464,53.601602253,17.21831472,Człuchów County,Pomeranian Voivodeship
4465,53.203121361,17.241541981,Piła County,Greater Poland Voivodeship
4466,50.436414441,17.318818555,Nysa County,Opole Voivodeship
4467,52.759045164,17.704117209,Żnin County,Kuyavian-Pomeranian Voivodeship
4468,50.936841757,17.111619422,Wrocław County,Lower Silesian Voivodeship
4469,52.681017149,17.51179707,Żnin County,Kuyavian-Pomeranian Voivodeship
4470,52.82391034,17.536455416,Żnin County,Kuyavian-Pomeranian Voivodeship
4471,54.377335292,17.817906732,Kartuzy County,Pomeranian Voivodeship
4472,53.526045217,17.56951846,Sępólno County,Kuyavian-Pomeranian Voivodeship
4473,52.923550925,17.673471801,Nakło County,Kuyavian-Pomeranian Voivodeship
4474,53.477044171,17.773011893,Tuchola County,Kuyavian-Pomeranian Voivodeship
4475,52.790935364,17.769442402,Żnin County,Kuyavian-Pomeranian Voivodeship
4476,50.427415606,17.175900325,Nysa County,Opole Voivodeship
4477,53.86344297,17.660807394,Chojnice County,Pomeranian Voivodeship
4478,50.757621268,17.654400592,Brzeg County,Opole Voivodeship
4479,51.785777395,17.945088853,Pleszew County,Greater Poland Voivodeship
4480,51.470196959,17.802902875,Ostrzeszów County,Greater Poland Voivodeship
4481,53.518910629,17.962808013,Tuchola County,Kuyavian-Pomeranian Voivodeship
4482,51.641003157,17.948709561,Ostrów Wielkopolski County,Greater Poland Voivodeship
4483,50.16423043,17.614627755,Głubczyce County,Opole Voivodeship
4484,51.460518158,17.946097799,Ostrzeszów County,Greater Poland Voivodeship
4485,51.045339153,17.673406953,Namysłów County,Opole Voivodeship
4486,52.616693696,17.946592978,Mogilno County,Kuyavian-Pomeranian Voivodeship
4487,53.705216605,18.150426024,Tuchola County,Kuyavian-Pomeranian Voivodeship
4488,51.336797906,17.635663744,Oleśnica County,Lower Silesian Voivodeship
4489,50.734094114,17.736061476,Opole County,Opole Voivodeship
4490,51.269918236,17.826404767,Kępno County,Greater Poland Voivodeship
4491,50.351756718,18.040894744,Krapkowice County,Opole Voivodeship
4492,51.797490309,18.297558666,Kalisz County,Greater Poland Voivodeship
4493,50.288139372,17.91703771,Prudnik County,Opole Voivodeship
4494,51.715847372,18.42831695,Sieradz County,Łódzkie Voivodship
4495,51.295924374,17.975199209,Kępno County,Greater Poland Voivodeship
4496,50.466736299,17.947132018,Krapkowice County,Opole Voivodeship
4497,52.669391448,18.492286527,Radziejów County,Kuyavian-Pomeranian Voivodeship
4498,52.687222739,18.495756442,Radziejów County,Kuyavian-Pomeranian Voivodeship
4499,50.071864144,17.909097259,Głubczyce County,Opole Voivodeship
4500,51.36537011,18.016257802,Kępno County,Greater Poland Voivodeship
4501,52.749054705,18.388413683,Inowrocław County,Kuyavian-Pomeranian Voivodeship
4502,50.294238629,18.087614951,Kędzierzyn-Koźle County,Opole Voivodeship
4503,50.518319246,18.239861168,Strzelce County,Opole Voivodeship
4504,51.67809817,18.45040207,Sieradz County,Łódzkie Voivodship
4505,50.105729031,18.196232848,Racibórz County,Silesian Voivodeship
4506,50.220552575,17.849305453,Głubczyce County,Opole Voivodeship
4507,50.577776188,17.909135132,Opole County,Opole Voivodeship
4508,51.20273116,18.016606385,Kępno County,Greater Poland Voivodeship
4509,51.934533689,18.147185537,Kalisz County,Greater Poland Voivodeship
4510,53.282645155,18.764829417,Wąbrzeźno County,Kuyavian-Pomeranian Voivodeship
4511,52.300144869,18.598513488,Koło County,Greater Poland Voivodeship
4512,50.781956081,18.343706157,Olesno County,Opole Voivodeship
4513,52.136835567,18.095952967,Konin County,Greater Poland Voivodeship
4514,50.893125168,18.793521214,Kłobuck County,Silesian Voivodeship
4515,51.053576217,18.824164191,Kłobuck County,Silesian Voivodeship
4516,52.581102782,18.713112849,Radziejów County,Kuyavian-Pomeranian Voivodeship
4517,50.259584567,18.56200381,Gliwice County,Silesian Voivodeship
4518,50.70552637,18.643855328,Lubliniec County,Silesian Voivodeship
4519,52.336579403,19.079116683,Kutno County,Łódzkie Voivodship
4520,53.048914543,19.22873091,Rypin County,Kuyavian-Pomeranian Voivodeship
4521,50.723361235,18.64716977,Lubliniec County,Silesian Voivodeship
4522,53.485332865,19.201775643,Grudziądz County,Kuyavian-Pomeranian Voivodeship
4523,49.946687796,18.39342136,Wodzisław County,Silesian Voivodeship
4524,51.64128043,18.705621461,Sieradz County,Łódzkie Voivodship
4525,54.099777486,19.213940007,Malbork County,Pomeranian Voivodeship
4526,54.153185721,19.225796019,Nowy Dwór Gdański County,Pomeranian Voivodeship
4527,53.97216265,19.462683106,Elbląg County,Warmian-Masurian Voivodeship
4528,54.185676944,19.511397183,Elbląg County,Warmian-Masurian Voivodeship
4529,54.034873378,19.35364307,Elbląg County,Warmian-Masurian Voivodeship
4530,51.66761861,18.594126071,Sieradz County,Łódzkie Voivodship
4531,53.948578518,19.057619576,Sztum County,Pomeranian Voivodeship
4532,50.353890194,18.749121462,Tarnowskie Góry County,Silesian Voivodeship
4533,51.851143139,19.039093095,Poddębice County,Łódzkie Voivodship
4534,53.456511533,19.104376421,Grudziądz County,Kuyavian-Pomeranian Voivodeship
4535,52.09162024,18.970152655,Łęczyca County,Łódzkie Voivodship
4536,52.240787577,19.148086587,Kutno County,Łódzkie Voivodship
4537,50.039197095,18.606673641,Rybnik County,Silesian Voivodeship
4538,50.449466141,18.681771141,Tarnowskie Góry County,Silesian Voivodeship
4539,52.775002544,19.260226486,Lipno County,Kuyavian-Pomeranian Voivodeship
4540,50.860835207,18.501029388,Olesno County,Opole Voivodeship
4541,51.164065734,18.557148139,Wieluń County,Łódzkie Voivodship
4542,52.499124565,19.083011845,Włocławek County,Kuyavian-Pomeranian Voivodeship
